listing_id,id,date,reviewer_id,reviewer_name,comments,numerical_review,summary
51771278,1160822732840570503,2024-05-20,195558089,Martyn,"lovely place to stay,  very responsive host, allowed us to check in early which was great, tube station is a short walk away which is ideal, there are also 2 shops next to the station that stay open late for general bits and pieces<br/>no issues with the stay unsure if its mentioned but they provide, towels, an iron, hairdryer, pots and pans for cooking, kettle, so everything you need, smart tv and wifi worked great too, shower has good pressure, bed is soft but more than comfortable enough<br/>towel rail runs off the central heating so be wary as this can run very hot!<br/>cant fault the place to stay, definitely recommend it,<br/>thank you",5,"Lovely place to stay with responsive host, convenient location, and all amenities provided."
21118268,1192722013619024934,2024-07-03,348955519,Emily,"We stayed in London for 4 nights, and this was extremely convenient to three different Underground stations. There is a lift up to the flat, and it is easy to get inside. <br/>The bathrooms, furniture, and floors were all very clean.  The towels were super clean and comfortable and smelled nice.  The rooms are really spacious for London, and there is plenty of seating in the living/dining area. The washing machine works great and is easy to use. <br/>The building itself (neighbors) is very quiet inside, and the normal London street noise isn’t bad since the building is set back from busy roads. When the windows are closed it’s fine for sleeping. <br/>Nada was always quick to respond and she immediately solved the few issues we had. She is one of the most responsive hosts we’ve had in our stays.<br/>If you are looking for a convenient and affordable place for 5 - 6 people, this is a great option.",5,"Convenient and affordable flat for 5-6 people with clean facilities, quiet building, and responsive host."
2446110,31690347,2015-05-09,5638773,Fanny & Gaël,"Hôtes très charmants et disponibles pour glaner des informations et discuter de tout. <br/>Ils nous ont même improvisé un soir un petit diner sympa à 4 alors que rien ne les y obligeait, si ce n'est le soucis de faire plaisir.<br/>Nous recommandons vivement leur accueil.<br/>Localisation de leur appartement pratique en plein centre de Clapham South juste à côté de la station de métro, même si le prix à payer pour cette commodité est un environnement forcément un peu bruyant.<br/>",2,Charming and available hosts who went above and beyond to make guests feel welcome in a central location.
20304259,1041210105004780488,2023-12-07,54060580,Christoph,"Faye konnte mich nicht persönlich in Empfang nehmen, aber sie versorgte mich unmittelbar mit allen notwendigen Informationen, wie ich selbst ins Haus gelangen konnte. Die Kommunikation verlief zu jedem Zeitpunkt reibungslos. Das Haus ist modern und hell eingerichtet, Küche, Bad und Schlafzimmer sind gut ausgestattet. Die Unterkunft is geräumig und ruhig; die Umgebung lohnt es erkundet zu werden. Kann ich auf alle Fälle empfehlen.",0,"Modern and well-equipped flat with easy communication from host, located in quiet area worth exploring."
14129891,178958333,2017-08-06,116036312,Pawel,"My first Air BnB experience, and what an experience it was! A truly beautiful and luxurious home from home. Gemma is a great and flexible host, she accommodated not only me but also my daughter who came to visit, and my bicycle. Not only that.. Gemma received on my behalf packages I forwarded to her address. What else can one expect? Walking distance from the tube and a shop, a pub and a bus stop on the doorstep. Thank You Gemma for sharing your home with us!",5,"Luxurious home away from home with flexible and accommodating host, perfect for first-time Air BnB users."
29300275,1261515568701579785,2024-10-06,654286308,Sean,"I didn't actually sleep there the Sunday because the area was having what seemed like a street party with fireworks. However this isn't the hosts fault. She was really nice and the actual apartment itself looked nice. The area was the problem for me, im not used to being started on 3 times for simply looking a certain way. <br/>However if you're not phased by that, her apartment is lovely, as is she :)",5,"The host was nice, but the area had a street party with fireworks that made it difficult for the guest to sleep."
16985403,458772144,2019-05-26,21265761,Weiyi,"The location is good for travellers visiting London. Overground station is 5 mins walk and 1 stop to Victoria station. Although visitors have to pay 2.50 pounds for 1 stop, there is a cap of 7 pounds a day so it is not too expensive to get around London by train. There is a Tesco nearby for groceries shopping. One thing to note, if visitors are coming with heavy luggages, both nearby train stations do not have elevator so I would suggest taking bus 44 if you are coming from Victoria station. There is an elevator in the apartment building so that is fine. Overall, I would say that the apartment is good for a short term stay in London. We stayed 5 days and 4 nights in this apartment and basic necessities were provided. Please also follow the host instructions closely when checking in.",4,The apartment is in a good location for travelers visiting London and has basic necessities provided.
1122835,281605129,2018-06-25,13527014,Michael,Amanda was very patient with my late arrival (flight delays). Her place is super quiet; I heard neighbors just lightly close doors. It’s also an uber creative space—colorful and detailed. Two little foxes came each night outside the bedroom window—sweet creatures that sat side by side. I looked forward to catching a glimpse of them each evening. Location is convenient—nearby grocery and Underground stop is very easy once you know your way to the apartment. ,5,"The host was patient and accommodating, and the apartment was quiet and creatively decorated."
14736107,120411204,2016-12-10,61813044,Màriam,"No podemos estar más contentos de nuestra primera experiencia en nocarz. Irma fue una anfitriona fantástica. Nos recibió con gran hospitalidad y nos facilitó todo tipo de información. Nos sentimos como en casa. En lo referente al barrio, éste está a una hora del centro en bus y sus casitas adosadas son encantadoras. <br/>La casa de Irma está cerca de un supermercado, de distintos pubs ingleses para tomar una pinta e incluso comer o cenar, de un estanco para recargar la tarjeta del transporte y comprar sellos, un buzón delante de este establecimiento y variedad de sitios para degustar comida in situ o en takeaway.<br/>Y para los amantes de los animales, Sarita es la perrita de Irma. Una dulzura peluda y juguetona.<br/>Recomendamos la casa de Irma si vais a visitar la ciudad de Londres. Quedaréis muy satisfechos.",2,The host was fantastic and made the guests feel at home in a convenient location near shops and pubs.
4828854,707801191505063835,2022-09-03,131221634,ZiLong,"We had a great time in London and this place was a fantastic location to base ourselves. We went to Harry Potter Studios via Euston, France via King's Cross Eurostar, Camden Town by bus, K-Town New Malden, and it was made so easy by the location of the stay.<br/>The house has everything available including kitchen, washing machine and dryer. The house has a really strong feline smell, so it might be a deal breaker for you if you don't like strong animal smells, and the adorable cats like to go everywhere.<br/>Unfortunately, we were so busy for our honeymoon, so we didn't get an opportunity to talk to Caroline much, but she was very accommodating and kind! Thank you very much for hosting us!",5,"The apartment had a great location for exploring London and had everything needed, but there was a strong feline smell."
198279,53128243,2015-11-05,5385836,Sei,"I enjoyed my stay with Radhika and Lorenzo. They were very welcoming when I arrived. Lorenzo is a laid-back and creative interesting person. We had great conversations about music, travel, manga, etc. Radhika is very friendly and helpful. When I had a trouble with my Oyster card, she helped me call customer service to clarify the question. The room with a comfortable double bed was very clean. And the bathroom was new and functionable. The location is very convinient to the tube (District line, Hammersmith & City line) and Overground. <br/>I would definitely recommend staying with Radhika and Lorenzo!",5,"Guest had a great stay with Radhika and Lorenzo, who were welcoming and helpful hosts."
22286887,296281285,2018-07-25,61330417,Marianne,"Wonderful stay from start to finish! The apartment is beautifully decorated, very spacious and airy. We spent several night in and it was so so lovely. Super close to the park (London Fields) which was ideal for us with young kids. <br/>Kim and Ben were amazing hosts - very professional, friendly and kind. Quick responses leading up to the booking, and positive interactions. <br/>I would recommend this place to anyone - the pictures don’t do it full justice, and the location is perfect if you are looking to stay in this area of town - lots of cafes, restaurants and bars/pubs within easy walking distance while the house itself is very calm and peaceful. ",5,Guest had a wonderful stay in Kim and Ben's beautifully decorated and spacious apartment.
47311407,520803190958793929,2021-12-19,425882349,Cate,"This apartment is fantastic. The location is excellent, literally around the corner from a tube station. The apartment itself is furnished beautifully and is fabulously clean. The beds were very comfortable, kitchen had everything you could want. Pauline, our host is so friendly and welcoming- she even provided some welcome snacks and fresh milk!<br/>Highly recommended. Will happily return here next visit to the city.",5,"Guest loved Pauline's apartment, which was clean, comfortable, and perfectly located near a tube station."
21785128,728371221,2021-02-01,68598745,Scott,"Convenience and comfort in a nutshell! Perfect for a short stay if you need to work in London - could not be closer to Borough station. Beds lovely, everything you need in a kitchen, washing machine is a little fiddly, but so convenient - only thing to be warned, the stairs up and down will challenge your fitness!",4,"Guest found the apartment convenient for work trips due to its proximity to Borough station, but noted some minor drawbacks."
56229,42841254,2015-08-16,33777930,Sarah,"This is a fantastic apartment (small like most in London) but very clean and in a good location. Boris was helpful and friendly when we arrived. I would stay at this apartment again. The local area has a few good restaurants and a bit of shopping, but the location to the underground made it super easy to get anywhere. ",5,"Guest had a good stay in Boris's clean and well-located apartment, which was suitable for their needs."
1060723171316833911,1212938218562865530,2024-07-31,32424804,Cassie,"Neil was a helpful, efficient and friendly host and his place is definitely a home from home. Well-equipped and beautifully appointed it was a perfect place for our stay in NW London. The apartment is on 3 levels and felt more like a house. We had great weather and enjoyed our meals on the roof-terrace. Great location near a lovely park with excellent transport links. We look forward to staying again. Thanks very much!",5,"The host Neil was helpful and friendly, and his apartment was well-equipped and beautifully appointed."
874463,938312288344995672,2023-07-18,523060947,Luise,"Das Zimmer war sehr schön. Ich hatte anfangs Probleme beim Schlüsselkasten, doch dabei wurde mir von mehreren Menschen geholfen. Durch Overground und Bus bin ich gut in die City of London gekommen. Ich fand es sehr schön nach einem trubeligen Touri-Tag ins ruhige Hackney zu kommen und dort durch die Hackney Marshes (nur ca 15 Minuten vom nocarz entfernt) zu spazieren. Tesco und M&S sind ebenfalls zu Fuß zu erreichen und die Fußgängerzone bot viele Cafés. Ich habe mich sehr wohl gefühlt.",0,"The room was beautiful, and the location in Hackney was quiet and convenient with good transport links."
28294706,852044597875467479,2023-03-21,28686721,Dennis,"It is a nice area in Fulham and the apartment is closed to supermarket, bus stop and tube.  Emma is a very good host and our flight arrived London early in the morning and she lets us check in earlier.  Everything works fine.<br/>I will definitely stay in this place if I visit London next time.",5,"The apartment is located in a nice area of Fulham, close to amenities, and Emma was a very good host."
416238,90676655,2016-08-01,7845592,Pete,"This was a great place to stay.  The apartment is comfortable.  If you, like we, are there during hot weather, you'll love the windows you can open in all directions.  All the systems like kitchen, laundry, and bathroom work well.  The location is ideal if you want a quiet retreat a short tube ride from all the main London attractions.  Hampstead itself provides a lot to do.  Fenton House, 2 Willow Road, the Camden Arts Center, and Kenwood House are all reasonable walking destinations.  the high street has useful shopping.  The side streets have cozy pubs - special recommendation for the Holly Bush.  Sam and his friends were easy to work with before and during our stay.",5,This comfortable apartment in Hampstead was an ideal quiet retreat with easy access to London attractions.
38086924,782459645477416427,2022-12-15,439617893,Ronit,The place is located at a very convenient site (and right by Arsenal stadium!) The description matches the expectation and worth what you get for the price. We had a limited stay just to sleep the night and so would recommend if the stay is to just have a place to crash. Nothing more!<br/>Hearty thanks to the hosts :),3,The place is conveniently located near Arsenal stadium and matches the description for its price.
12863377,92470790,2016-08-08,2591418,Jesús,"Kimberly was a very nice host, the communication with her was good before and during the stay. The flat was very comfy, and the location also was very convenient, quite near to the city centre in a nice neighbourhood. As a negative aspect, the house wasn't all clean as it could be.<br/>Overall, the stay was good and the flat is recommendable, and the value for money very good also.",5,"Good stay with a comfy flat in a convenient location, but not perfectly clean."
566652929432078709,1218079106825201570,2024-08-07,28695123,Ricarda,"Wir haben unseren Aufenthalt bei Ruth von der ersten bis zur letzten Sekunde genossen. Sie war äußerst flexibel und sehr verständnisvoll, als unser Check-in sich wegen ein paar Schwierigkeiten bei der Anreise deutlich nach hinten verschoben hatte und empfing uns sehr herzlich, obwohl es schon spät in der Nacht war. Ruths Wohnung ist sehr liebevoll, kreativ und stimmig gestaltet und sehr sauber. Das Zimmer selbst ist nicht sehr groß, aber groß genug und sehr gemütlich; auch das große Fenster war toll, um bei der Hitze gut lüften zu können. Wir haben ein paar praktische Tipps zur Nutzung des Bussystems und Restauranttipps bekommen und den Aufenthalt in Hackney und London generell für uns perfekt gestalten können. Danke für die super Erfahrung! Wir würden uns freuen, beim nächsten Aufenthalt in London wieder bei Ruth buchen zu können.",0,"Excellent host and accommodation, very flexible and welcoming, highly recommendable."
21576083,1060799956254751426,2024-01-03,46035040,Noëlle,"We stayed over New Year’s in Kew Gardens, not easy to find a space in London with 3 bed rooms! This felt like home immediately and had a well equipped kitchen and bathroom, living room and 3 decent bed rooms with good beds, exactly what we were looking for! It was also very clean and well maintained<br/>It was a short stroll to the tube and in 35-45 minutes in de city centre, very easy! The area itself is residential but there are some nice restaurants, bakery, organic store and minimarts <br/>Would definitely recommend for family stays!",5,"Well-equipped and clean home with 3 bedrooms, perfect for family stays near Kew Gardens."
17630677,513385681,2019-08-19,33387299,Ernst,"Das Haus liegt in einer typischen englischen Siedlung zwischen Brockley und Nunhead. Es ist mit Liebe eingerichtet und sehr gepflegt. Die Kommunikation mit der Vermieterin funktioniert gut, in unserem Fall via Whatsapp. Für wen es kein Problem darstellt, in London nicht unmittelbar im Zentrum zu wohnen, findet hier genug Raum für die ganze Familie. Einziger, kleiner Nachteil: die Kästen sind mit privaten Sachen der Vermieter gefüllt und somit nicht nutzbar.",0,"Lovely and well-maintained house in a residential area, but some rooms are not usable due to owner's belongings."
53534002,649874668066053711,2022-06-15,428795067,Nina,"For 2 people traveling as friends, the place is quite tight and definitely feels small. The photos enhance the look of the size, so I would only recommend this for a solo traveler. Along those lines, no Wi-Fi was extremely difficult for people from different countries and there was no hand soap provided. Overall very clean, good location but complicated to find once you reach the building so clearer instructions for the unit would’ve been helpful. For the right person it would be great.",5,"Small accommodation suitable only for solo travelers or those without Wi-Fi needs, with some minor issues."
9257162,74205822,2016-05-14,31547695,Sohyun,"ms.Cherry is really nice host.I spent very good time with her house.It's very clean,warm and Cherry was very kind.I feels like a home. <br/>she help me a lots of things until I stay in London.<br/>I'm very glad to stay at her house. <br/> I'd like to stay her house when I visit in London again :) <br/><br/>",5,"Guest had a great time staying at Cherry's house, feeling like home and receiving helpful assistance."
5494642,124575502,2017-01-02,64632177,Alessandro,"SUPER CONSIGLIATA! Ho alloggiato con amici nell'appartamento di Jennie per le feste di Capodanno 2017. Lei si trovata all'estero per le vacanze e quindi non l'abbiamo incontrata, ma è stata super carina e disponibile via messaggio per spiegarci tutto sulla vita londinese e le regole di chek in/out. Quando siamo entrati nell'alloggio abbiamo trovato il contratto nocarz sul tavolo con una bottiglia di prosecco (Love u Jennie :) ). La casa è arredata molto bene, dotata di ogni comfort e Jennie mette a disposizione un super televisore, un impianto stereo con centinaia di CD e molto altro! <br/>La posizione è ottimale, a 50 metri dalla metro (Linea Picadilly) che porta in centro in meno di 10 minuti.<br/>Quando tornerò a Londra spero di poter alloggiare di nuovo a casa di Jennie :)",5,"Guest highly recommends Jennie's apartment, praising its cleanliness, comfort, and excellent location."
401330,37329107,2015-07-06,31901020,Amelia-Jane,Room was really nice and very clean. llona was the perfect host she was really flexible and helpful giving us plenty of recommendations as to where to eat and the best routes to get around. It's a really good location close to Finsbury Park and transport links.<br/>Would recommend 100% and will stay here again next year :),5,"Guest had a wonderful stay at Ilona's place, appreciating the room's cleanliness, flexibility, and helpful recommendations."
1124294,11398540,2014-04-01,5301122,Kathrin,"Our stay at Bronwyns house was a success. The room is nice and quiet and it's great to have breakfast in the garden behind the house. Everything is clean, the bed is comfortable and we could use the kitchen when ever we wanted.<br/>Bronwyn is a very uncomplicated and nice person.<br/>",5,"Guest enjoyed their stay at Bronwyn's house, praising its quiet room, garden breakfast option, and friendly host."
33729226,1228181908398915686,2024-08-21,501015593,Liberty,"Inna was a lovely and welcoming host! Inna always responded super quickly which is always so reassuring - Inna was kind enough to allow us to check in early so we didn't have to lug our belongings with us. the room itself is lovely and spotless - dining table, mini fridge and kettle all supplied for you. there was wardrobe space which was also a bonus!<br/>not that it was an issue for us at all! but there was a dog at the property which barked initially but did eventually settle and didn't hear them again after this really and we didn't see the dog once - just thought it might be good to mention for future guests. <br/>it is near the 83 bus which takes you to wembley stadium, less than 3 minutes walk away. so easy to find thanks to Google! would definitely come back if I go to another event, thank you so much again! 😄",5,"Guest had a great experience with Inna as a host, appreciating her quick responses, welcoming nature, and convenient location."
28972269,613593490405072191,2022-04-26,128839958,Hugh,"We found Natasha to be an excellent host. She offered very good advice about places to eat, things to see, travelling around etc. The apartment is excellent in every way.  We were a group of 4 and we would highly recommend this apartment.  <br/> If we were visiting London  again,  we would love to go back here.<br/>Kilburn tube station is minutes away and provides  a direct link to the city centre.  Also very accessible from Luton Airport on Thameslink train.",5,"Excellent host and apartment, highly recommended."
1142704527542736291,1217281656586064631,2024-08-06,119056081,Andrea,"Great nocarz in the heart of Angel!   Celine is a very responsive and welcoming host.  Directions and instructions were all clear and concise.  The flat is so bright and cheery!  Very clean with a spacious bedroom and bathroom.  Living area is a bit on the small side with a small sofa and eating area, but very welcoming.   Bed is small for 2 adults, but comfortable.  We arrived and there were no towels, however Celine responded immediately and delivered towels within 2 hours for us.  It was hot during our stay but a great cross breeze can be achieved in the flat, as well as a portable fan.  Would highly recommend this area and flat for visitors to London.",5,Welcoming host and clean flat with some minor issues.
852572951360378958,939785127727290839,2023-07-20,522899560,Matthew,This neighbourhood is quiet and safe with very easy access to the city. The bedroom was very cosy and the bathroom was spotless. Arianna cooked  a delicious breakfast for me every morning and was a wonderful host overall.. I would happily recommend her to anyone looking to stay in the area!!,5,Quiet and safe neighborhood with a wonderful host.
49609088,613609610724992641,2022-04-26,57666672,Maurice,"Kommunikation: hervorragend / phantastisch.<br/>Lage: sehr zentral/gut gelegen, wenn auch die Gegend selber nicht unbedingt schön ist, eher ein bisschen heruntergekommen wirkt.<br/>Check-in: verlief absolut problemlos, obwohl wir erst ganz spät einchecken konnten.<br/>Die Sauberkeit entsprach leider nicht ganz unseren Vorstellungen / Ansprüchen: <br/>grundsätzlich staubig, insbesondere auch in den Schränken, Geschirr teilweise dreckig, insbesondere auch Pfannen, Fenster sahen aus, also ob sie noch nie gereinigt waren, die Rollos bei den Fenstern waren klebrig unappetitlich, usw. <br/>Hinzu kam, dass es im Lift immer wieder fürchterlich stinkte.",0,Central location but cleanliness was a major issue.
48928524,658575195233953130,2022-06-27,78440505,Julienne,"As I had to be in London for 6 weeks, for both work and vacation, Nick’s 1 BR apartment at Clapham Junction was cosy and comfortable, making my 42 days stay a home away from home. <br/>The location is well connected to the City as well as central London by bus, tube and rail. The view from the apartment especially for sunset are just amazing especially after a long day at work.<br/>Good selection of restaurants, cafes and pubs all around the area within 10-15mins walk, depending on which direction one takes. Location, accessibility and amenities are all 5 out of 5.<br/>However, its most unfortunate that during the last two weeks of my stay, the lift leading to the apartment on level 5 broke down. After more than two weeks, the lift was still not repaired which made the climb to the apartment a real chore. Nick was not only apologetic but was kind enough to provide help with my luggages on the day of my checkout.<br/>As the saying goes, there is no perfect apartment, because if there is one, please don’t go, cos we will spoil it! Like a home, things do get spoiled… and I just hope it gets repaired soon.<br/>I know I will definitely be back at the apartment should I head back to London for work or play. Thanks again Nick!",5,"Cosy and comfortable apartment with great location, but lift broke down during stay."
19707526,963600838557284263,2023-08-22,465449267,Lisa,This apartment was very clean and the neighborhood had good restaurants (the Lebanese was our favorite) and handy markets.  It was a little further from the Tube stations than I would have liked.  We were often going into the center and might book closer next time.  It was quiet and comfortable and we appreciated having a lift when moving our luggage from the third floor.,5,"Clean apartment with good restaurants and markets nearby, but a bit far from the Tube stations."
47846305,740978717,2021-03-21,113971386,Abhishek,"Great place for a stay in Central London, just steps away from St Paul's. The kitchen is fully equipped for a short stay, the shower is great, and the whole studio was spotlessly clean. Hotel quality bed, pillows and sheets made it a joy to sleep. The hosts were very responsive and accommodating to our needs.",5,"Great studio in Central London with fully equipped kitchen, spotlessly clean, and comfortable bed."
7188835,488723040,2019-07-15,74181037,Hanna,"The thing that amazed us most about this place was how quiet and close to nature it was, in spite of being so central and in a very lively part of London. <br/>Our room was spacious and full of light as described, but the description didnt mention that the large window of the room as well as a door from the kitchen opens onto a tiny courtyard with blackberries that were being picked by wild birds, pigeons or a cute grey squirrel. We left the window blinds open, because it was so delightful to watch the animals, and no street or window is overlooking that courtyard.<br/>Rather than taking the tube, we took a ride on the doubledecker bus from the centre of town, driving past Regents Park and its great mosque and other amazing sights to someone coming from another country (Hamburg, Germany in our case). The front door is in quite a busy street with great pubs, stores and restaurants from delicous ans atmospheric persian cuisine to genuine fish and chips. <br/>When you enter, you pass through the house that faces the street, cross a lovely courtyard where Amit and his guests spend warm evenings among potted plants. Then you enter his house, which is tiny and very old - one of the oldest of the district we were told - but renovated to the highest standard on the inside. One little detail - in the glistening white kitchen, instead of a kettle there is a ""quooker"", which is a function of the tap on the kitchen sink that gives you instant boiling water for your tea or coffee! You are also free to use the gas cooker, a small and large oven with all functions you could wish for, a whole shelf in a clean fridge and free access to spices and condiments you might not want to buy or bring for a short stay. There are two dishwashers as well, which can be handy.<br/>We were sharing the flat with Amit and Trish, who are quiet, considerate and friendly flatmates, making you feel totally at home but also very much at ease and free to move as you wish. Sharing the bathroom with a wonderful walk- in shower was not a problem, since there is a second toilet and Trish let very early to go to work, whereas Amit seemed to only appear when you needed him.<br/>Also not mentioned was the pure spiritual atmosphere that is very important to Amit, the wonderful host, who took a genuine and wholehearted interest in our experiences and feelings at the meditation retreat we went to. He will also advise you on any aspects of your holiday you need help with.  <br/>So we were totally happy and will definitely stay here again if we return to this part of London.",5,"Quiet and central location with spacious room, lovely courtyard, and friendly hosts."
16132995,747689761009170724,2022-10-28,142212247,Desirée,"The room itself is clean and has everything you need. The host is really kind and gives you a warm welcome. It's easy to get to London Central from this address. There are a lot of busses near the place, so you won't be wainting too long to get there or anywhere else in London",5,"Clean room with everything you need, kind host, and easy access to London Central."
23884228,528082453,2019-09-12,17275233,Asmaa,"Highly recommended! Communication was excellent, from both Igor and his assistant. The flat is as per the pictures, it's a lovely place to stay and the location is excellent too, with Tesco and Sainsbury's just around the corner. It would be perfect for 2 people for a short stay, or for one person on a long-term basis.<br/>All in all I'd stay at Igor's place again! Thanks for having me :)",5,"Excellent communication, lovely flat in great location, perfect for short or long-term stay."
7167157,881767496815889912,2023-05-01,62891906,Tonya,Moran’s apartment is lovely. It had everything we needed for our 10 night stay in London. The location was so peaceful and only a short walk from Maidavale tube station. And the cherry on the top was just how accommodating Moran was with regard to checking in and out. Would definitely recommend staying here.,5,Lovely apartment with a peaceful location and accommodating host.
19455388,359035906,2018-12-16,160200792,Caitlin,"We had a great weekend at David’s place, we spent 1 night there and would highly recommend. David got in touch really quickly with arrival and check in details which helped us plan our trip and he kindly let us check in a bit early too and leave our bags so we could head off and explore London. Brillant room, fabulous views of central London and the Shard, great location, lovely breakfast and absolutely spotless bathroom - superb value! Thank you David.",5,"Great weekend stay with brilliant room, fabulous views, and spotless bathroom."
19669681,430355089,2019-03-30,126483989,Paula,This place is so close to tourist spots like Big Ben and London Eye. Train station is nearby as well. The neighborhood is pretty nice and the host is amazing. My sister and I enjoyed and visit to London and we liked the breakfast. The host is very friendly and helpful. I highly recommend this place.,5,"Excellent location near tourist spots, friendly and helpful host, and nice breakfast."
846552217617455546,970890113489719037,2023-09-01,431163038,Penina,"I had a very nice stay at this accommodation. The few disadvantages are that there is no form of air-conditioning (as noted on the listing) but a fan would have helped a lot. The other is that you can hear whenever anyone enters the building, and between that and the noise from the street it can be a bit much <br/>All interaction with Daniel was great, super helpful host and was easily reachable.",5,Nice stay but some drawbacks like no air-conditioning and noise from the street.
3190413,121017523,2016-12-13,53121040,Nathalie,"Appartement calme et idéalement situé (juste en face de portobello road !), quartier convivial et branché. L'appartement est propre avec ce qu'il faut, l'accès et l'entrée dans les lieux est hyper simple, et Roddy est un hôte charmant, toujours à l'écoute et prêt à rendre service. Je reviendrais avec grand plaisir, pour plusieurs jours cette fois-ci !! ",4,Quiet and ideally located apartment with a charming host.
50406391,723725193616372889,2022-09-25,190940271,Sumitra,"Amazing stay at Lucy’s! The location is perfect and central and easy walk to the stations. Had the best time exploring the city and staying here. Lucy was in constant communication with us and even let us check in early. Can’t say enough good things about our stay in London, and looking forward to coming back!",5,"Guest had an amazing stay at Lucy's, praising the location and host's communication."
54278565,896275477501049210,2023-05-21,44974075,Jake,"We had a great time in London – the unit's location in Kilburn is very conveniently located to the Kilburn Park tube station, and also very useful buses. The area also has a Tesco conveniently located around the corner, which was great. Michael was very communicative and responsive to messages.<br/>The unit itself was very basic, but comfortable. Definitely make sure to bring things like soap, shampoo, conditioner, detergent, etc. The place also may need a bit of a clean, as there were some ants when we stayed there. The laundry machine was also not working when we stayed, but it seems like that was an anomaly. <br/>Thanks for hosting us!",5,Guest had a great time in London but noted some issues with cleanliness and amenities.
14629728,337692478,2018-10-17,76400925,Craig,"Max and Billie were super responsive to messages and went out of their way to help us check on. <br/>However the apartment was a bit worn, had dusty blinds and a bit of a creaky bed. Not so much of a problem though since we were not there that often.<br/>Great location, near Notting Hill Gate (Central, Circle and District lines) so perfect for sightseeing.",5,Guest appreciated Max and Billie's responsiveness but found the apartment to be worn and basic.
743933138128370169,1086899745986101862,2024-02-08,31984237,Ryan,"Well-located, no frills accommodation. Room 6 is up lots of stairs so not accessible. The door lets a lot of light through and the hallway light is always on. The room could get quite cold and there’s not much space to move in, but it’s fine for a cheap bed to sleep in.",3,Guest described the accommodation as no-frills and noted accessibility issues with Room 6.
1259328449831911855,1294178079662042376,2024-11-20,16059311,Artur,"Kasim is a great host! Very friendly, responsive and always happy to provide useful advice. The place is right in the middle of Wandsworth, close to the river, local parks, shopping centre and many great pubs and restaurants. Wandsworth town train station and East Putney tube station are both a short walk away ensuring great connections with the central and other parts of London. The flat is basic but clean and tidy, and has all you need for your stay. Free parking spot is a bonus. I would definitely recommend to stay with Kasim.",5,Guest praised Kasim as a great host and recommended his place for its location and amenities.
880963158501504146,1044120854766295504,2023-12-11,58672585,Yevheniia,"The accommodation  is placed in a 7-10 min walk to the metro station Wimbledon. Many restaurants and shops are around. The district  is calm and safe. <br/>The room is clean, comfortable, and cozy and has many lights and 3 mirrors (ladies will be wondering about them) 😉 A bed is big and so comfy to have a good sleep after a long walking day. You do not need to get up to close/open the curtains, just use a small remote 😉 TV, hair dryer, kettle, coffee/tea, and even small fridge also are in the room. The bathroom is new, and clean and has all you need: cosmetics and even bath salt. <br/>Sue and Andy are very friendly and relaxed people. They help with all the information or sth else you need. Feel free to book this accommodation, you will be satisfied with your choice!",5,"Accommodation is clean, comfortable, and well-equipped with friendly hosts."
880338012980961156,888227045518342201,2023-05-10,94725574,Lachlan,"Good option in a quiet spot, comfy bed. Sabina was nice and always responsive. Kitchen is well stocked. House is a bit cluttered, fairly clean. Curious cats wander. The adjacent walls are a bit thin so you can hear other guests voices. Reasonable value but a bit expensive for what it is.",5,"Good option in a quiet spot with comfy bed, but some drawbacks like thin walls and cluttered house."
679711583712820289,1189787361886070226,2024-06-29,262029367,Stacy,"This stay was clean and a nice stay and prices well for a quick stay over. However I booked this stay on the basis that they could provide us a travel cot on request which I had requested on my initial message although I got no response and brought our own just incase. In the photos on this listing, it provided plenty of space for a travel cot but when we arrived our room had a double bed and a single bed, which may be fine for families with a school age child however I have a 1 year old, so not so convenient. This left us with no option but to put our own travel cot up in the doorway which would’ve posed us an issue should we have needed to evacuate quickly. <br/>I can’t fault the room as it was a good stay but important info for any other families with younger children wanting to use a travel cot or wanting to request a travel cot.",4,"Clean room, but travel cot not provided as requested, which was inconvenient for family with young child."
7338740,123467954,2016-12-29,37320240,Karen,"The flat was perfect for the holiday week with my adult children - plenty of space to gather as well as private places for each of us. Loved the modernist detailing and great light fixtures!  The neighborhood was quiet and very convenient to my son's flat, lovely local park and shops. The hosts were so thoughtful...thank you for the treats, wine and use of your architecture reference book!!  Only wish we had young children with us to make the most of this very child friendly flat.",5,"Flat is perfect for families or groups, spacious, modern, and convenient to local amenities."
1004885232994200226,1064385923934788815,2024-01-08,368530950,Magdalena,"Alles war super, bis auf die Lautstärke vom Pub unten. Man hat bis in die Nacht extrem laut das pub gehört und die Leute. Wir waren über das wochende, also war es wahrscheinlich deswegen. Und hat es nicht gestört, aber für Leute die früher schlafen gehen und vll geräusch empfindlich sind ist es nichts :) Lage war top Loved it",0,"Loved the location, but pub noise below was a disturbance, especially on weekends."
415825,910693581293536898,2023-06-10,24949211,Ed,"Robin was the most responsive nocarz host I've ever met... and that includes me! He's a very kind and helpful guy and the space was as advertised. From a price to value perspective I can't believe you could get a better deal. It was just me, but it could comfortably fit more guests. Highly recommend!",5,Robin is a kind and helpful host who provided an excellent value for the price.
